date,gpu,family,model,weights,kv_cache,thinking,task,setting,metric,score,stderr,engine_version,harness,source_tag,notes
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,nvidia/Gemma-4-26B-A4B-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.936,0.011,vLLM 0.28.0,lm-eval 0.4.13,q-26b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,nvidia/Gemma-4-26B-A4B-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.936,0.011,vLLM 0.28.0,lm-eval 0.4.13,q-26b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,nvidia/Gemma-4-26B-A4B-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.618,0.0218,vLLM 0.28.0,lm-eval 0.4.13,q-26b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,nvidia/Gemma-4-26B-A4B-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8854,0.0137,vLLM 0.28.0,lm-eval 0.4.13,q-26b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,nvidia/Gemma-4-26B-A4B-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,mmlu,"5-shot, 50 per subject",acc,0.8379,0.0066,vLLM 0.28.0,lm-eval 0.4.13,q-26b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,nvidia/Gemma-4-26B-A4B-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.635,0.0205,vLLM 0.28.0,lm-eval 0.4.13,q-26b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,nvidia/Gemma-4-26B-A4B-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,winogrande,"5-shot, n=500",acc,0.736,0.0197,vLLM 0.28.0,lm-eval 0.4.13,q-26b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it,bf16,auto,off,arc_challenge,"25-shot, n=500",acc_norm,0.688,0.0207,vLLM 0.28.0,lm-eval 0.4.13,q-31b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072; eval 0.80 / maxModelLen 8192
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it,bf16,auto,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.96,0.0088,vLLM 0.28.0,lm-eval 0.4.13,q-31b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072; eval 0.80 / maxModelLen 8192
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it,bf16,auto,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.96,0.0088,vLLM 0.28.0,lm-eval 0.4.13,q-31b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072; eval 0.80 / maxModelLen 8192
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it,bf16,auto,off,hellaswag,"10-shot, n=500",acc_norm,0.62,0.0217,vLLM 0.28.0,lm-eval 0.4.13,q-31b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072; eval 0.80 / maxModelLen 8192
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it,bf16,auto,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.9002,0.0129,vLLM 0.28.0,lm-eval 0.4.13,q-31b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072; eval 0.80 / maxModelLen 8192
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it,bf16,auto,off,mmlu,"5-shot, 50 per subject",acc,0.8758,0.006,vLLM 0.28.0,lm-eval 0.4.13,q-31b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072; eval 0.80 / maxModelLen 8192
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it,bf16,auto,off,truthfulqa_mc2,"0-shot, n=500",acc,0.6395,0.0208,vLLM 0.28.0,lm-eval 0.4.13,q-31b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072; eval 0.80 / maxModelLen 8192
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it,bf16,auto,off,winogrande,"5-shot, n=500",acc,0.758,0.0192,vLLM 0.28.0,lm-eval 0.4.13,q-31b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072; eval 0.80 / maxModelLen 8192
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,RedHatAI/gemma-4-31B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.688,0.0207,vLLM 0.28.0,lm-eval 0.4.13,q-31b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,RedHatAI/gemma-4-31B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.956,0.0092,vLLM 0.28.0,lm-eval 0.4.13,q-31b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,RedHatAI/gemma-4-31B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.956,0.0092,vLLM 0.28.0,lm-eval 0.4.13,q-31b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,RedHatAI/gemma-4-31B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.62,0.0217,vLLM 0.28.0,lm-eval 0.4.13,q-31b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,RedHatAI/gemma-4-31B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.902,0.0128,vLLM 0.28.0,lm-eval 0.4.13,q-31b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,RedHatAI/gemma-4-31B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,mmlu,"5-shot, 50 per subject",acc,0.8768,0.006,vLLM 0.28.0,lm-eval 0.4.13,q-31b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,RedHatAI/gemma-4-31B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.6357,0.0207,vLLM 0.28.0,lm-eval 0.4.13,q-31b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,RedHatAI/gemma-4-31B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,winogrande,"5-shot, n=500",acc,0.76,0.0191,vLLM 0.28.0,lm-eval 0.4.13,q-31b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.676,0.021,vLLM 0.28.0,lm-eval 0.4.13,q-31b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.958,0.009,vLLM 0.28.0,lm-eval 0.4.13,q-31b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.958,0.009,vLLM 0.28.0,lm-eval 0.4.13,q-31b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.646,0.0214,vLLM 0.28.0,lm-eval 0.4.13,q-31b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.9057,0.0126,vLLM 0.28.0,lm-eval 0.4.13,q-31b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,mmlu,"5-shot, 50 per subject",acc,0.8702,0.0061,vLLM 0.28.0,lm-eval 0.4.13,q-31b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.6315,0.0207,vLLM 0.28.0,lm-eval 0.4.13,q-31b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,google/gemma-4-31B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,winogrande,"5-shot, n=500",acc,0.756,0.0192,vLLM 0.28.0,lm-eval 0.4.13,q-31b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,nvidia/Gemma-4-31B-IT-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.672,0.021,vLLM 0.28.0,lm-eval 0.4.13,q-31b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,nvidia/Gemma-4-31B-IT-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.968,0.0079,vLLM 0.28.0,lm-eval 0.4.13,q-31b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,nvidia/Gemma-4-31B-IT-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.968,0.0079,vLLM 0.28.0,lm-eval 0.4.13,q-31b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,nvidia/Gemma-4-31B-IT-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.618,0.0218,vLLM 0.28.0,lm-eval 0.4.13,q-31b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,nvidia/Gemma-4-31B-IT-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.902,0.0128,vLLM 0.28.0,lm-eval 0.4.13,q-31b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,nvidia/Gemma-4-31B-IT-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,mmlu,"5-shot, 50 per subject",acc,0.8744,0.006,vLLM 0.28.0,lm-eval 0.4.13,q-31b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,nvidia/Gemma-4-31B-IT-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.6245,0.0207,vLLM 0.28.0,lm-eval 0.4.13,q-31b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-31B,nvidia/Gemma-4-31B-IT-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,winogrande,"5-shot, n=500",acc,0.748,0.0194,vLLM 0.28.0,lm-eval 0.4.13,q-31b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it,bf16,auto,off,arc_challenge,"25-shot, n=500",acc_norm,0.648,0.0214,vLLM 0.28.0,lm-eval 0.4.13,q-12b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it,bf16,auto,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.924,0.0119,vLLM 0.28.0,lm-eval 0.4.13,q-12b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it,bf16,auto,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.924,0.0119,vLLM 0.28.0,lm-eval 0.4.13,q-12b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it,bf16,auto,off,hellaswag,"10-shot, n=500",acc_norm,0.626,0.0217,vLLM 0.28.0,lm-eval 0.4.13,q-12b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it,bf16,auto,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8688,0.0145,vLLM 0.28.0,lm-eval 0.4.13,q-12b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it,bf16,auto,off,mmlu,"5-shot, 50 per subject",acc,0.8007,0.0071,vLLM 0.28.0,lm-eval 0.4.13,q-12b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it,bf16,auto,off,truthfulqa_mc2,"0-shot, n=500",acc,0.6158,0.0206,vLLM 0.28.0,lm-eval 0.4.13,q-12b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it,bf16,auto,off,winogrande,"5-shot, n=500",acc,0.722,0.0201,vLLM 0.28.0,lm-eval 0.4.13,q-12b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,RedHatAI/gemma-4-12B-it-FP8-Dynamic,"fp8 (Red Hat, dynamic)",fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.668,0.0211,vLLM 0.28.0,lm-eval 0.4.13,q-12b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,RedHatAI/gemma-4-12B-it-FP8-Dynamic,"fp8 (Red Hat, dynamic)",fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.91,0.0128,vLLM 0.28.0,lm-eval 0.4.13,q-12b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,RedHatAI/gemma-4-12B-it-FP8-Dynamic,"fp8 (Red Hat, dynamic)",fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.91,0.0128,vLLM 0.28.0,lm-eval 0.4.13,q-12b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,RedHatAI/gemma-4-12B-it-FP8-Dynamic,"fp8 (Red Hat, dynamic)",fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.63,0.0216,vLLM 0.28.0,lm-eval 0.4.13,q-12b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,RedHatAI/gemma-4-12B-it-FP8-Dynamic,"fp8 (Red Hat, dynamic)",fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8799,0.014,vLLM 0.28.0,lm-eval 0.4.13,q-12b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,RedHatAI/gemma-4-12B-it-FP8-Dynamic,"fp8 (Red Hat, dynamic)",fp8,off,mmlu,"5-shot, 50 per subject",acc,0.7965,0.0072,vLLM 0.28.0,lm-eval 0.4.13,q-12b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,RedHatAI/gemma-4-12B-it-FP8-Dynamic,"fp8 (Red Hat, dynamic)",fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.6055,0.0208,vLLM 0.28.0,lm-eval 0.4.13,q-12b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,RedHatAI/gemma-4-12B-it-FP8-Dynamic,"fp8 (Red Hat, dynamic)",fp8,off,winogrande,"5-shot, n=500",acc,0.71,0.0203,vLLM 0.28.0,lm-eval 0.4.13,q-12b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.632,0.0216,vLLM 0.28.0,lm-eval 0.4.13,q-12b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.906,0.0131,vLLM 0.28.0,lm-eval 0.4.13,q-12b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.906,0.0131,vLLM 0.28.0,lm-eval 0.4.13,q-12b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.636,0.0215,vLLM 0.28.0,lm-eval 0.4.13,q-12b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8669,0.0146,vLLM 0.28.0,lm-eval 0.4.13,q-12b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,mmlu,"5-shot, 50 per subject",acc,0.7909,0.0073,vLLM 0.28.0,lm-eval 0.4.13,q-12b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.589,0.0206,vLLM 0.28.0,lm-eval 0.4.13,q-12b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-12B,google/gemma-4-12B-it-qat-w4a16-ct,W4A16 int4 (Google QAT),fp8,off,winogrande,"5-shot, n=500",acc,0.722,0.0201,vLLM 0.28.0,lm-eval 0.4.13,q-12b-w4a16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
